ecosystem,habitat,notes,trophic_position,organ,species,genus,species1,original_study,name_of_data_extractor,study_number,date_data_extracted,data_from,source,common_name,dha,epa,ala,fa_id,matched_name2,genus_matched,hand_edited_genus,identified_to_genus,kingdom,class,order,family,phylum
Marine,NA,Phytoplankton,Producer,NA,Skeletonema_costatum,Skeletonema,costatum,Schwenk et al 2013,Lily,2,24_06_20,Columbo et al 2017,NA,NA,4.882459313,7.414104882,0,2722,Skeletonema,Skeletonema,,,Chromista,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,NA
Marine,NA,Phytoplankton,Producer,NA,Skeletonema_costatum,Skeletonema,costatum,Schwenk et al 2013,Lily,2,24_06_20,Columbo et al 2017,NA,NA,4.583068109,15.72246976,0.954805856,2723,Skeletonema,Skeletonema,,,Chromista,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,NA
Marine,NA,Phytoplankton,Producer,NA,Skeletonema_sp_,Skeletonema,sp,Shamsudin et al 1992,Lily,2,24_06_20,Columbo et al 2017,NA,NA,4.2,20.2,0.5,2729,Skeletonema,Skeletonema,,,Chromista,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,NA
Marine,NA,Phytoplankton,Producer,NA,Skeletonema_costatum,Skeletonema,costatum,Tremblay et al 2007,Lily,2,24_06_20,Columbo et al 2017,NA,NA,5.3,13.8,2.46,2826,Skeletonema,Skeletonema,,,Chromista,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,NA
Marine,NA,Phytoplankton,Producer,NA,Skeletonema_costatum,Skeletonema,costatum,Vazhappilly and Chen 1998,Lily,2,24_06_20,Columbo et al 2017,NA,NA,2,6,2.2,2838,Skeletonema,Skeletonema,,,Chromista,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,NA
Marine,NA,Phytoplankton,Producer,NA,Skeletonema_costatum,Skeletonema,costatum,Volkman et al 1989,Lily,2,24_06_20,Columbo et al 2017,NA,NA,2,6,2.2,2858,Skeletonema,Skeletonema,,,Chromista,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,NA
Marine,NA,Phytoplankton,Producer,NA,Skeletonema_costatum,Skeletonema,costatum,Volkman et al 1993,Lily,2,24_06_20,Columbo et al 2017,NA,NA,4.7,26.1,1.4,2872,Skeletonema,Skeletonema,,,Chromista,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,NA
Marine,NA,Phytoplankton,Producer,NA,Skeletonema_sp_,Skeletonema,sp,Volkman et al 1993,Lily,2,24_06_20,Columbo et al 2017,NA,NA,4.2,18.3,0.5,2873,Skeletonema,Skeletonema,,,Chromista,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,NA
Marine,NA,Phytoplankton,Producer,NA,Skeletonema_costatum,Skeletonema,costatum,Zhukova et al 1995,Lily,2,24_06_20,Columbo et al 2017,NA,NA,2.3,15.4,1.6,2889,Skeletonema,Skeletonema,,,Chromista,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Solanum_nigrum,Solanum,nigrum,Bretagnolle et al. 2015,Lily,2,24_06_20,Columbo et al 2017,NA,black nightshade,NA,NA,1.3,3757,Solanum,Solanum,,,Plantae,Magnoliopsida,Solanales,Solanaceae,NA
Terrestrial,NA,NA,Producer,NA,Solanum_nigrum,Solanum,nigrum,Lui et al 2002 (J Food Lipids),Lily,5,NA,Twining et al 2016,NA,Plant greens,0,0,63.2,3979,Solanum,Solanum,,,Plantae,Magnoliopsida,Solanales,Solanaceae,NA
Terrestrial,NA,NA,Producer,NA,Golden_rod,Golden,rod,Malainey et al 1999 (J Arch Sci),Lily,5,NA,Twining et al 2016,NA,Plant greens,0,0,36.3,3991,Solidago,Solidago,,,NA,NA,NA,NA,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Sonchus_asper,Sonchus,asper,Bretagnolle et al. 2015,Lily,2,24_06_20,Columbo et al 2017,NA,prickly sow thistle,NA,NA,0.3,3758,Sonchus,Sonchus,,,Plantae,Magnoliopsida,Asterales,Asteraceae,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Sonchus_oleraceus,Sonchus,oleraceus,Bretagnolle et al. 2015,Lily,2,24_06_20,Columbo et al 2017,NA,common sowthistle,NA,NA,0.6,3759,Sonchus,Sonchus,,,Plantae,Magnoliopsida,Asterales,Asteraceae,NA
Terrestrial,NA,NA,Producer,NA,Sonchus_oleraceus,Sonchus,oleraceus,Lui et al 2002 (J Food Lipids),Lily,5,NA,Twining et al 2016,NA,Plant greens,0,0,65,3980,Sonchus,Sonchus,,,Plantae,Magnoliopsida,Asterales,Asteraceae,NA
Terrestrial,NA,NA,Producer,NA,Sonchus_oleraceus,Sonchus,oleraceus,Guil-Guerrero et al. 1999,Miguel,16,27_11_2019,"Guil-Guerrero J., Torija-Isasa M. (2016) Fatty Acid Profiles of Mediterranean Wild Edible Plants. In: Síçnchez-Mata M., Tardí_o J. (eds) Mediterranean Wild Edible Plants. Springer, New York, NY",NA,Sow thistle,0,0,44,4218,Sonchus,Sonchus,,,Plantae,Magnoliopsida,Asterales,Asteraceae,NA
Terrestrial,NA,NA,Producer,NA,Sonchus_tenerrimus,Sonchus,tenerrimus,Guil-Guerrero et al. 1999,Miguel,16,27_11_2019,"Guil-Guerrero J., Torija-Isasa M. (2016) Fatty Acid Profiles of Mediterranean Wild Edible Plants. In: Síçnchez-Mata M., Tardí_o J. (eds) Mediterranean Wild Edible Plants. Springer, New York, NY",NA,Milk thistle,0,0,30,4219,Sonchus,Sonchus,,,Plantae,Magnoliopsida,Asterales,Asteraceae,NA
Terrestrial,NA,NA,Producer,NA,Burreed,Burreed,NA,Malainey et al 1999 (J Arch Sci),Lily,5,NA,Twining et al 2016,NA,Roots,0,0,3.73,4025,Sparganium,Sparganium,,,NA,NA,NA,NA,NA
Marine,NA,Macrophytes,Producer,NA,Spartina_maritima,Spartina,maritima,Richoux and Froneman 2008,Lily,2,24_06_20,Columbo et al 2017,NA,Small cordgrass,0,0,50.9,2694,Spartina,Spartina,,,Plantae,Magnoliopsida,Poales,Poaceae,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Spergularia_segetalis,Spergularia,segetalis,Bretagnolle et al. 2015,Lily,2,24_06_20,Columbo et al 2017,NA,sandspurry,NA,NA,4.5,3760,Spergularia,Spergularia,,,Plantae,Magnoliopsida,Caryophyllales,Caryophyllaceae,NA
Marine,NA,Macrophytes,Producer,NA,Spermathamnion_stricturn,Spermathamnion,stricturn,Dembitsky et al 1991,Lily,2,24_06_20,Columbo et al 2017,NA,Red algae,0,17.3,1.2,2305,Spermothamnion,Spermothamnion,,,NA,NA,NA,NA,NA
Marine,NA,Macrophytes,Producer,NA,Sphaerotreichia__divaricata,Sphaerotreichia,,Khotimchenko 1998,Lily,2,24_06_20,Columbo et al 2017,NA,Brown algae,0,12.5,8.3,2476,Sphaerotrichia,Sphaerotrichia,,,NA,NA,NA,NA,NA
Freshwater,NA,NA,Producer,NA,Spirulina_sp,Spirulina,sp,Ahlgren1992,NA,7,NA,Galloway and Winder 2015,NA,NA,0,0,0,325,Spirulina,Spirulina,,,Bacteria,Cyanophyceae,Nostocales,Oscillatoriaceae,Cyanobacteria
Freshwater,NA,NA,Producer,NA,Spirulina_sp,Spirulina,sp,Ahlgren1992,NA,7,NA,Galloway and Winder 2015,NA,NA,0,0,0,326,Spirulina,Spirulina,,,Bacteria,Cyanophyceae,Nostocales,Oscillatoriaceae,Cyanobacteria
Freshwater,NA,NA,Producer,NA,Spirulina_sp,Spirulina,sp,Ahlgren1992,NA,7,NA,Galloway and Winder 2015,NA,NA,0,0,0,327,Spirulina,Spirulina,,,Bacteria,Cyanophyceae,Nostocales,Oscillatoriaceae,Cyanobacteria
Freshwater,NA,NA,Producer,NA,Spirulina_sp,Spirulina,sp,Ahlgren1992,NA,7,NA,Galloway and Winder 2015,NA,NA,0,0,0,335,Spirulina,Spirulina,,,Bacteria,Cyanophyceae,Nostocales,Oscillatoriaceae,Cyanobacteria
Freshwater,NA,NA,Producer,NA,Spirulina_sp,Spirulina,sp,Ahlgren1992,NA,7,NA,Galloway and Winder 2015,NA,NA,0,0,0,336,Spirulina,Spirulina,,,Bacteria,Cyanophyceae,Nostocales,Oscillatoriaceae,Cyanobacteria
Freshwater,NA,NA,Producer,NA,Spirulina_sp,Spirulina,sp,Ahlgren1992,NA,7,NA,Galloway and Winder 2015,NA,NA,0,0,0,337,Spirulina,Spirulina,,,Bacteria,Cyanophyceae,Nostocales,Oscillatoriaceae,Cyanobacteria
Marine,NA,Phytoplankton,Producer,NA,Spirulina_maxima,Spirulina,maxima,Deshnium et al 2000,Lily,2,24_06_20,Columbo et al 2017,NA,NA,0,0,13.12,2312,Spirulina,Spirulina,,,Bacteria,Cyanophyceae,Nostocales,Oscillatoriaceae,Cyanobacteria
Marine,NA,Phytoplankton,Producer,NA,Spirulina_maxima,Spirulina,maxima,Deshnium et al 2000,Lily,2,24_06_20,Columbo et al 2017,NA,NA,0,0,1.91,2313,Spirulina,Spirulina,,,Bacteria,Cyanophyceae,Nostocales,Oscillatoriaceae,Cyanobacteria
Marine,NA,Phytoplankton,Producer,NA,Spirulina_maxima,Spirulina,maxima,Deshnium et al 2000,Lily,2,24_06_20,Columbo et al 2017,NA,NA,0,0,11.65,2314,Spirulina,Spirulina,,,Bacteria,Cyanophyceae,Nostocales,Oscillatoriaceae,Cyanobacteria
Marine,NA,Phytoplankton,Producer,NA,Spirulina_maxima,Spirulina,maxima,Deshnium et al 2000,Lily,2,24_06_20,Columbo et al 2017,NA,NA,0,0,13.3,2315,Spirulina,Spirulina,,,Bacteria,Cyanophyceae,Nostocales,Oscillatoriaceae,Cyanobacteria
Marine,NA,Phytoplankton,Producer,NA,Spirulina_maxima,Spirulina,maxima,Deshnium et al 2000,Lily,2,24_06_20,Columbo et al 2017,NA,NA,0,0,15.53,2316,Spirulina,Spirulina,,,Bacteria,Cyanophyceae,Nostocales,Oscillatoriaceae,Cyanobacteria
Marine,NA,Phytoplankton,Producer,NA,Spirulina_platensis,Spirulina,platensis,Deshnium et al 2000,Lily,2,24_06_20,Columbo et al 2017,NA,NA,0,0,14.77,2317,Spirulina,Spirulina,,,Bacteria,Cyanophyceae,Nostocales,Oscillatoriaceae,Cyanobacteria
Marine,NA,Phytoplankton,Producer,NA,Spirulina_platensis,Spirulina,platensis,Deshnium et al 2000,Lily,2,24_06_20,Columbo et al 2017,NA,NA,0,0,12.26,2318,Spirulina,Spirulina,,,Bacteria,Cyanophyceae,Nostocales,Oscillatoriaceae,Cyanobacteria
Marine,NA,Phytoplankton,Producer,NA,Spirulina_platensis,Spirulina,platensis,Deshnium et al 2000,Lily,2,24_06_20,Columbo et al 2017,NA,NA,0,0,8.69,2319,Spirulina,Spirulina,,,Bacteria,Cyanophyceae,Nostocales,Oscillatoriaceae,Cyanobacteria
Marine,NA,Phytoplankton,Producer,NA,Spirulina_platensis,Spirulina,platensis,Deshnium et al 2000,Lily,2,24_06_20,Columbo et al 2017,NA,NA,0,0,11.41,2320,Spirulina,Spirulina,,,Bacteria,Cyanophyceae,Nostocales,Oscillatoriaceae,Cyanobacteria
Marine,NA,Phytoplankton,Producer,NA,Spirulina_platensis,Spirulina,platensis,Deshnium et al 2000,Lily,2,24_06_20,Columbo et al 2017,NA,NA,0,0,11.36,2321,Spirulina,Spirulina,,,Bacteria,Cyanophyceae,Nostocales,Oscillatoriaceae,Cyanobacteria
Marine,NA,Phytoplankton,Producer,NA,Spirulina_platensis,Spirulina,platensis,El-Kassas 2013,Lily,2,24_06_20,Columbo et al 2017,NA,NA,0,0,20,2351,Spirulina,Spirulina,,,Bacteria,Cyanophyceae,Nostocales,Oscillatoriaceae,Cyanobacteria
Marine,NA,Phytoplankton,Producer,NA,Spirulina_platensis,Spirulina,platensis,El-Kassas 2013,Lily,2,24_06_20,Columbo et al 2017,NA,NA,0,0,21,2352,Spirulina,Spirulina,,,Bacteria,Cyanophyceae,Nostocales,Oscillatoriaceae,Cyanobacteria
Marine,NA,Phytoplankton,Producer,NA,Spirulina_platensis,Spirulina,platensis,El-Kassas 2013,Lily,2,24_06_20,Columbo et al 2017,NA,NA,0,0,26,2353,Spirulina,Spirulina,,,Bacteria,Cyanophyceae,Nostocales,Oscillatoriaceae,Cyanobacteria
Marine,NA,Phytoplankton,Producer,NA,Spirulina_platensis,Spirulina,platensis,Hoffman and Eichenberger 1997,Lily,2,24_06_20,Columbo et al 2017,NA,NA,0,0,4.55,2414,Spirulina,Spirulina,,,Bacteria,Cyanophyceae,Nostocales,Oscillatoriaceae,Cyanobacteria
Terrestrial,NA,Terrestrial plants,Producer,NA,Stachys_annua,Stachys,annua,Bretagnolle et al. 2015,Lily,2,24_06_20,Columbo et al 2017,NA,annual woundwort,NA,NA,1.1,3761,Stachys,Stachys,,,Plantae,Magnoliopsida,Lamiales,Lamiaceae,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Stachys_arvensis,Stachys,arvensis,Bretagnolle et al. 2015,Lily,2,24_06_20,Columbo et al 2017,NA,staggerweed,NA,NA,3.7,3762,Stachys,Stachys,,,Plantae,Magnoliopsida,Lamiales,Lamiaceae,NA
Terrestrial,NA,NA,Producer,NA,Wound_wort,Wound,wort,Malainey et al 1999 (J Arch Sci),Lily,5,NA,Twining et al 2016,NA,Roots,0,0,12.17,4040,Stachys,Stachys,,,NA,NA,NA,NA,NA
Terrestrial,NA,NA,Producer,NA,Stangeria_eriopus,Stangeria,eriopus,Mongrand et al. 2001 (Phytochemistry),Lily,5,NA,Twining et al 2016,NA,Plant greens,0,0,27.5,4045,Stangeria,Stangeria,,,Plantae,Cycadopsida,Cycadales,Zamiaceae,NA
Marine,NA,Phytoplankton,Producer,NA,Stauroneis_amphioxys,Stauroneis,amphioxys,EL Maghraby and Fahkry 2015,Lily,2,24_06_20,Columbo et al 2017,NA,NA,3.21,24.2,0.86,2347,Stauroneis,Stauroneis,,,Chromista,Bacillariophyceae,Naviculales,Stauroneidaceae,NA
Marine,NA,Phytoplankton,Producer,NA,Stauroneis_amphioxys,Stauroneis,amphioxys,EL Maghraby and Fahkry 2015,Lily,2,24_06_20,Columbo et al 2017,NA,NA,1.91,26.06,2.22,2348,Stauroneis,Stauroneis,,,Chromista,Bacillariophyceae,Naviculales,Stauroneidaceae,NA
Marine,NA,Phytoplankton,Producer,NA,Stauroneis_amphioxys,Stauroneis,amphioxys,EL Maghraby and Fahkry 2015,Lily,2,24_06_20,Columbo et al 2017,NA,NA,3.21,24.2,0.86,2349,Stauroneis,Stauroneis,,,Chromista,Bacillariophyceae,Naviculales,Stauroneidaceae,NA
Marine,NA,Phytoplankton,Producer,NA,Stauroneis_amphioxys,Stauroneis,amphioxys,EL Maghraby and Fahkry 2015,Lily,2,24_06_20,Columbo et al 2017,NA,NA,1.91,26.06,2.22,2350,Stauroneis,Stauroneis,,,Chromista,Bacillariophyceae,Naviculales,Stauroneidaceae,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Stellaria_media,Stellaria,media,Bretagnolle et al. 2015,Lily,2,24_06_20,Columbo et al 2017,NA,chickenwort,NA,NA,2.1,3763,Stellaria,Stellaria,,,Plantae,Magnoliopsida,Caryophyllales,Caryophyllaceae,NA
Terrestrial,NA,NA,Producer,NA,Stellaria_media,Stellaria,media,Lui et al 2002 (J Food Lipids),Lily,5,NA,Twining et al 2016,NA,Plant greens,0,0,53.8,3981,Stellaria,Stellaria,,,Plantae,Magnoliopsida,Caryophyllales,Caryophyllaceae,NA
Terrestrial,NA,NA,Producer,NA,Chickweed,Chickweed,NA,Malainey et al 1999 (J Arch Sci),Lily,5,NA,Twining et al 2016,NA,Plant greens,0,0,15.05,3986,Stellaria,Stellaria,,,NA,NA,NA,NA,NA
Marine,NA,NA,Producer,NA,Stichococcus_sp,Stichococcus,sp,Dunstan1992,NA,7,NA,Galloway and Winder 2015,NA,NA,0,0,28.2,1997,Stichococcus,Stichococcus,,,Plantae,Trebouxiophyceae,Prasiolales,Prasiolaceae,NA
Marine,NA,NA,Producer,NA,Stichococcus_sp,Stichococcus,sp,Dunstan1992,NA,7,NA,Galloway and Winder 2015,NA,NA,0,0,11.421,2001,Stichococcus,Stichococcus,,,Plantae,Trebouxiophyceae,Prasiolales,Prasiolaceae,NA
Marine,NA,NA,Producer,NA,Stichococcus_UMACC____,Stichococcus,UMACC,Teoh et al 2004,Lily,8,3_07_2020,Hixson et al 2016,NA,Chlorophytes,0,0,3.1,2195,Stichococcus,Stichococcus,,,Plantae,Trebouxiophyceae,Prasiolales,Prasiolaceae,NA
Marine,NA,NA,Producer,NA,Stichococcus_UMACC____,Stichococcus,UMACC,Teoh et al 2004,Lily,8,3_07_2020,Hixson et al 2016,NA,Chlorophytes,0,0,21.6,2196,Stichococcus,Stichococcus,,,Plantae,Trebouxiophyceae,Prasiolales,Prasiolaceae,NA
Marine,NA,NA,Producer,NA,Stichococcus_UMACC____,Stichococcus,UMACC,Teoh et al 2004,Lily,8,3_07_2020,Hixson et al 2016,NA,Chlorophytes,0,0,28.6,2197,Stichococcus,Stichococcus,,,Plantae,Trebouxiophyceae,Prasiolales,Prasiolaceae,NA
Marine,NA,NA,Producer,NA,Stichococcus_UMACC____,Stichococcus,UMACC,Teoh et al 2004,Lily,8,3_07_2020,Hixson et al 2016,NA,Chlorophytes,0,0,20.1,2198,Stichococcus,Stichococcus,,,Plantae,Trebouxiophyceae,Prasiolales,Prasiolaceae,NA
Marine,NA,Phytoplankton,Producer,NA,Symbiodinium_microadriaticum,Symbiodinium,microadriaticum,Mansour et al 1999,Lily,2,24_06_20,Columbo et al 2017,NA,NA,9.9,13.5,0.9,2540,Symbiodinium,Symbiodinium,,,Chromista,Dinophyceae,Suessiales,Symbiodiniaceae,NA
Marine,NA,Phytoplankton,Producer,NA,Symbiodinium_microadriaticum,Symbiodinium,microadriaticum,Volkman et al 1993,Lily,2,24_06_20,Columbo et al 2017,NA,NA,9.9,13.5,0.9,2874,Symbiodinium,Symbiodinium,,,Chromista,Dinophyceae,Suessiales,Symbiodiniaceae,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Symphytum_of_cinale,Symphytum,of,Bretagnolle et al. 2015,Lily,2,24_06_20,Columbo et al 2017,NA,boneset,NA,NA,0.8,3764,Symphytum,Symphytum,,,Plantae,Magnoliopsida,Boraginales,Boraginaceae,NA
Freshwater,Pelagic,Algae,Producer,NA,Synechococcus_elongatus,Synechococcus,elongatus,Martin-Creuzburg et al 2009 (Proc B),NA,4,NA,Twining et al. 2016,NA,NA,0,0,0,493,Synechococcus,Synechococcus,,,Bacteria,Cyanophyceae,Chroococcales,Chroococcaceae,Cyanobacteria
Freshwater,Pelagic,Algae,Producer,NA,Synechococcus_elongatus,Synechococcus,elongatus,Martin-Creuzburg et al 2009 (Proc B),NA,4,NA,Twining et al. 2016,NA,NA,0,0,0,493,Synechococcus,Synechococcus,,,Bacteria,Cyanophyceae,Chroococcales,Chroococcaceae,Cyanobacteria
Freshwater,NA,NA,Producer,NA,Synechococcus_elongatus,Synechococcus,elongatus,Martin-Creuzburg et al 2009 (Proc B),Lily,5,NA,Twining et al 2016,NA,Algae,0,0,0,494,Synechococcus,Synechococcus,,,Bacteria,Cyanophyceae,Chroococcales,Chroococcaceae,Cyanobacteria
Freshwater,NA,NA,Producer,NA,Synechococcus_elongatus,Synechococcus,elongatus,Martin-Creuzburg et al 2009 (Proc B),Lily,5,NA,Twining et al 2016,NA,Algae,0,0,0,494,Synechococcus,Synechococcus,,,Bacteria,Cyanophyceae,Chroococcales,Chroococcaceae,Cyanobacteria
Freshwater,NA,NA,Producer,NA,Syneochococcus__elongatus,Syneochococcus,,Taipale et al 2016,NA,10,NA,Taipale et al 2016,NA,"Phytoplankton",0,0,"0.0",442,Synechococcus,Synechococcus,,,NA,NA,NA,NA,NA
Freshwater,NA,NA,Producer,NA,Synechocystis_aeruginousus,Synechocystis,aeruginousus,Rezanka2003,NA,7,NA,Galloway and Winder 2015,NA,NA,0,0,8.49,362,Synechocystis,Synechocystis,,,Bacteria,Cyanophyceae,Chroococcales,Chroococcaceae,Cyanobacteria
Marine,NA,Phytoplankton,Producer,NA,Synedra_sp,Synedra,sp,Taipale et al 2013,Lily,2,24_06_20,Columbo et al 2017,NA,NA,1.49770898,11.01292807,1.597829299,2742,Synedra,Synedra,,,Chromista,Bacillariophyceae,Fragilariales,Fragilariaceae,NA
Terrestrial,NA,NA,Producer,NA,Arrow_head,Arrow,head,Malainey et al 1999 (J Arch Sci),Lily,5,NA,Twining et al 2016,NA,Roots,0,0,13.22,4023,Syngonium,Syngonium,,,NA,NA,NA,NA,NA
Freshwater,NA,NA,Producer,NA,Synura_sp_,Synura,sp,Taipale et al 2016,NA,10,NA,Taipale et al 2016,NA,"Phytoplankton",5,2,13.4,469,Synura,Synura,,,Chromista,Chrysophyceae,Ochromonadales,Synuraceae,NA
Marine,NA,Phytoplankton,Producer,NA,Syracosphaera_carterae,Syracosphaera,carterae,Ackman 1968,Lily,2,24_06_20,Columbo et al 2017,NA,NA,8.6,3.9,9.5,2225,Syracosphaera,Syracosphaera,,,Chromista,Prymnesiophyceae,Prymnesiales,Syracosphaeraceae,NA
Marine,NA,Phytoplankton,Producer,NA,Takayama_helix,Takayama,helix,Mooney et al 2007,Lily,2,24_06_20,Columbo et al 2017,NA,NA,22.6,1.7,2.9,2559,Takayama,Takayama,,,NA,NA,NA,NA,NA
Marine,NA,Phytoplankton,Producer,NA,Takayama_tasmanica,Takayama,tasmanica,Mooney et al 2007,Lily,2,24_06_20,Columbo et al 2017,NA,NA,23.4,1.3,3.2,2560,Takayama,Takayama,,,NA,NA,NA,NA,NA
Marine,NA,Macrophytes,Producer,NA,Taonia__atomaria,Taonia,,Pereira et al 2012,Lily,2,24_06_20,Columbo et al 2017,NA,Brown algae,0.84,13.55,0,2620,Taonia,Taonia,,,Chromista,Phaeophyceae,Dictyotales,Dictyotaceae,NA
Terrestrial,NA,NA,Producer,NA,Taraxacum_officinale,Taraxacum,officinale,Lui et al 2002 (J Food Lipids),Lily,5,NA,Twining et al 2016,NA,Plant greens,0,0,67,3982,Taraxacum,Taraxacum,,,Plantae,Magnoliopsida,Asterales,Asteraceae,NA
Terrestrial,NA,NA,Producer,NA,Taraxacum_obovatum,Taraxacum,obovatum,Morales et al. 2012,Miguel,16,27_11_2019,"Guil-Guerrero J., Torija-Isasa M. (2016) Fatty Acid Profiles of Mediterranean Wild Edible Plants. In: Síçnchez-Mata M., Tardí_o J. (eds) Mediterranean Wild Edible Plants. Springer, New York, NY",NA,Dandelion,0,0,58.5,4228,Taraxacum,Taraxacum,,,Plantae,Magnoliopsida,Asterales,Asteraceae,NA
Terrestrial,NA,NA,Producer,NA,Taxodium_distichum,Taxodium,distichum,Mongrand et al. 2001 (Phytochemistry),Lily,5,NA,Twining et al 2016,NA,Plant greens,0,0,41.55,4122,Taxodium,Taxodium,,,Plantae,Pinopsida,Pinales,Cupressaceae,NA
Terrestrial,NA,NA,Producer,NA,Taxodium_mucronatum,Taxodium,mucronatum,Mongrand et al. 2001 (Phytochemistry),Lily,5,NA,Twining et al 2016,NA,Plant greens,0,0,45.6,4123,Taxodium,Taxodium,,,Plantae,Pinopsida,Pinales,Cupressaceae,NA
Terrestrial,NA,NA,Producer,NA,Taxus_baccata,Taxus,baccata,Mongrand et al. 2001 (Phytochemistry),Lily,5,NA,Twining et al 2016,NA,Plant greens,0,0,37.425,4158,Taxus,Taxus,,,Plantae,Pinopsida,Pinales,Taxaceae,NA
Terrestrial,NA,NA,Producer,NA,Taxus_brevifolia,Taxus,brevifolia,Mongrand et al. 2001 (Phytochemistry),Lily,5,NA,Twining et al 2016,NA,Plant greens,0,0,52.1,4159,Taxus,Taxus,,,Plantae,Pinopsida,Pinales,Taxaceae,NA
Terrestrial,NA,NA,Producer,NA,Taxus_cuspidata,Taxus,cuspidata,Mongrand et al. 2001 (Phytochemistry),Lily,5,NA,Twining et al 2016,NA,Plant greens,0,0,40.2,4160,Taxus,Taxus,,,Plantae,Pinopsida,Pinales,Taxaceae,NA
Terrestrial,NA,NA,Producer,NA,Tetraclinis_articulata,Tetraclinis,articulata,Mongrand et al. 2001 (Phytochemistry),Lily,5,NA,Twining et al 2016,NA,Plant greens,0,0,28.8,4152,Tetraclinis,Tetraclinis,,,Plantae,Pinopsida,Pinales,Cupressaceae,NA
Marine,NA,NA,Producer,NA,Tetraselmis_chui,Tetraselmis,chui,Dunstan1992,NA,7,NA,Galloway and Winder 2015,NA,NA,0,8,25.2,1972,Tetraselmis,Tetraselmis,,,Plantae,Chlorodendrophyceae,Chlorodendrales,Chlorodendraceae,NA
Marine,NA,NA,Producer,NA,Tetraselmis_chui,Tetraselmis,chui,Dunstan1992,NA,7,NA,Galloway and Winder 2015,NA,NA,0,3.68,11.592,1973,Tetraselmis,Tetraselmis,,,Plantae,Chlorodendrophyceae,Chlorodendrales,Chlorodendraceae,NA
Marine,NA,NA,Producer,NA,Tetraselmis_suecica,Tetraselmis,suecica,Volkman1989,NA,7,NA,Galloway and Winder 2015,NA,NA,0.05,4.8,7.85,1974,Tetraselmis,Tetraselmis,,,Plantae,Chlorodendrophyceae,Chlorodendrales,Chlorodendraceae,NA
Marine,NA,NA,Producer,NA,Tetraselmis_suecica,Tetraselmis,suecica,Volkman1989,NA,7,NA,Galloway and Winder 2015,NA,NA,1.80E-03,0.1728,0.2826,1975,Tetraselmis,Tetraselmis,,,Plantae,Chlorodendrophyceae,Chlorodendrales,Chlorodendraceae,NA
Marine,Pelagic,Algae,Producer,NA,Tetraselmis_suecica,Tetraselmis,suecica,Volkman et al 1989 (J Exp Mar Biol Ecol),NA,4,NA,Twining et al. 2016,NA,NA,0,11.1,4.8,2136,Tetraselmis,Tetraselmis,,,Plantae,Chlorodendrophyceae,Chlorodendrales,Chlorodendraceae,NA
Marine,NA,NA,Producer,NA,Tetraselmis_suecica,Tetraselmis,suecica,Nagashima et al 1995,Lily,8,3_07_2020,Hixson et al 2016,NA,Chlorophytes,0,5.2,20.7,2186,Tetraselmis,Tetraselmis,,,Plantae,Chlorodendrophyceae,Chlorodendrales,Chlorodendraceae,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Teucrium_botrys,Teucrium,botrys,Bretagnolle et al. 2015,Lily,2,24_06_20,Columbo et al 2017,NA,cut-leaved germander,NA,NA,33.5,3765,Teucrium,Teucrium,,,Plantae,Magnoliopsida,Lamiales,Lamiaceae,NA
Marine,NA,Phytoplankton,Producer,NA,Thalassionema_nitzchioides,Thalassionema,nitzchioides,Dunstan et al 1994,Lily,2,24_06_20,Columbo et al 2017,NA,NA,1,25.2,0.6,2334,Thalassionema,Thalassionema,,,Chromista,Bacillariophyceae,Thalassionematales,Thalassionemataceae,NA
Marine,NA,Phytoplankton,Producer,NA,Thalassionema_nitzchioides,Thalassionema,nitzchioides,Dunstan et al 1994,Lily,2,24_06_20,Columbo et al 2017,NA,NA,1,25.2,0.6,2335,Thalassionema,Thalassionema,,,Chromista,Bacillariophyceae,Thalassionematales,Thalassionemataceae,NA
Marine,NA,Phytoplankton,Producer,NA,Thalassionema_nitzschioides,Thalassionema,nitzschioides,Volkman et al 1993,Lily,2,24_06_20,Columbo et al 2017,NA,NA,1,25.2,0.6,2875,Thalassionema,Thalassionema,,,Chromista,Bacillariophyceae,Thalassionematales,Thalassionemataceae,NA
Marine,NA,Phytoplankton,Producer,NA,Thalassionema_nitzschioides,Thalassionema,nitzschioides,Volkman et al 1993,Lily,2,24_06_20,Columbo et al 2017,NA,NA,1,25.2,0.6,2876,Thalassionema,Thalassionema,,,Chromista,Bacillariophyceae,Thalassionematales,Thalassionemataceae,NA
